# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
    6101.209      435.000    29723.598   104277.832
    6101.345      458.000    29723.598   104277.832
    6101.474      410.400    29723.598   104277.832
    6101.598      394.500    29723.598   104277.832
    6101.720      400.300    29723.598   104277.832
    6101.839      398.900    29723.598   104277.832
    6101.957      393.700    29723.598   104277.832
    6102.079      406.400    29723.598   104277.832
    6102.202      396.900    29723.598   104277.832
    6102.326      397.200    29723.598   104277.832
    6102.446      382.500    29723.598   104277.832
    6102.571      387.300    29723.598   104277.832
    6102.699      422.300    29723.598   104277.832
    6102.836      455.100    29723.598   104277.832
    6102.965      433.000    29723.598   104277.832
    6103.092      412.000    29723.598   104277.832
    6103.215      380.200    29723.598   104277.832
    6103.336      377.200    29723.598   104277.832
    6103.458      372.800    29723.598   104277.832
    6103.582      387.400    29723.598   104277.832
    6103.707      368.900    29723.598   104277.832
    6103.835      438.800    29723.598   104277.832
    6103.971      457.600    29723.598   104277.832
    6104.098      394.300    29723.598   104277.832
    6104.219      398.100    29723.598   104277.832
    6104.340      383.800    29723.598   104277.832
    6104.457      396.200    29723.598   104277.832
    6104.578      388.800    29723.598   104277.832
    6104.702      385.100    29723.598   104277.832
    6104.824      379.100    29723.598   104277.832
    6104.958      435.600    29723.598   104277.832
    6105.096      433.100    29723.598   104277.832
    6105.222      388.200    29723.598   104277.832
    6105.343      418.800    29723.598   104277.832
    6105.465      286.300    29723.598   104277.832
    6105.587      317.200    29723.598   104277.832
    6105.711      408.300    29723.598   104277.832
    6105.830      391.500    29723.598   104277.832
    6105.953      402.000    29723.598   104277.832
    6106.077      395.800    29723.598   104277.832
    6106.199      396.300    29723.598   104277.832
    6106.322      390.100    29723.598   104277.832
    6106.447      376.600    29723.598   104277.832
    6106.579      476.700    29723.598   104277.832
    6106.715      436.300    29723.598   104277.832
    6106.842      373.000    29723.598   104277.832
    6106.962      399.200    29723.598   104277.832
    6107.080      431.900    29723.598   104277.832
    6107.207      406.300    29723.598   104277.832
    6107.328      405.000    29723.598   104277.832
    6107.452      406.800    29723.598   104277.832
    6107.577      392.600    29723.598   104277.832
    6107.699      414.900    29723.598   104277.832
    6107.823      405.800    29723.598   104277.832
    6107.945      391.200    29723.598   104277.832
    6108.068      381.400    29723.598   104277.832
    6108.195      416.600    29723.598   104277.832
    6108.328      455.400    29723.598   104277.832
    6108.461      420.000    29723.598   104277.832
    6108.586      381.000    29723.598   104277.832
    6108.706      417.900    29723.598   104277.832
    6108.832      412.500    29723.598   104277.832
    6108.950      378.900    29723.598   104277.832
    6109.071      401.900    29723.598   104277.832
    6109.193      403.300    29723.598   104277.832
    6109.317      399.800    29723.598   104277.832
    6109.439      375.300    29723.598   104277.832
    6109.563      373.100    29723.598   104277.832
    6109.695      471.700    29723.598   104277.832
    6109.830      434.400    29723.598   104277.832
    6109.957      396.500    29723.598   104277.832
    6110.081      414.300    29723.598   104277.832
    6110.206      374.100    29723.598   104277.832
    6110.326      372.800    29723.598   104277.832
    6110.447      384.100    29723.598   104277.832
    6110.570      372.800    29723.598   104277.832
    6110.693      371.600    29723.598   104277.832
    6110.824      450.500    29723.598   104277.832
    6110.960      435.300    29723.598   104277.832
    6111.088      419.900    29723.598   104277.832
    6111.211      388.600    29723.598   104277.832
    6111.332      391.600    29723.598   104277.832
    6111.450      363.200    29723.598   104277.832
    6111.574      388.600    29723.598   104277.832
    6111.697      389.400    29723.598   104277.832
    6111.821      379.600    29723.598   104277.832
    6111.954      461.400    29723.598   104277.832
    6112.091      439.700    29723.598   104277.832
    6112.217      387.800    29723.598   104277.832
    6112.339      382.300    29723.598   104277.832
    6112.456      385.000    29723.598   104277.832
    6112.581      394.600    29723.598   104277.832
    6112.705      378.300    29723.598   104277.832
    6112.829      403.000    29723.598   104277.832
    6112.966      457.400    29723.598   104277.832
    6113.097      422.600    29723.598   104277.832
    6113.222      387.400    29723.598   104277.832
    6113.344      395.900    29723.598   104277.832
    6113.462      390.600    29723.598   104277.832
    6113.580      390.100    29723.598   104277.832
    6113.703      405.700    29723.598   104277.832
    6113.823      400.600    29723.598   104277.832
    6113.946      391.400    29723.598   104277.832
    6114.068      373.900    29723.598   104277.832
    6114.195      406.600    29723.598   104277.832
    6114.329      357.100    29723.598   104277.832
    6114.450      372.600    29723.598   104277.832
    6114.575      399.200    29723.598   104277.832
    6114.709      442.900    29723.598   104277.832
    6114.844      444.800    29723.598   104277.832
    6114.970      387.200    29723.598   104277.832
    6115.092      402.200    29723.598   104277.832
    6115.211      375.900    29723.598   104277.832
    6115.333      371.100    29723.598   104277.832
    6115.454      410.600    29723.598   104277.832
    6115.576      400.400    29723.598   104277.832
    6115.701      402.400    29723.598   104277.832
    6115.823      374.500    29723.598   104277.832
    6115.951      421.900    29723.598   104277.832
    6116.086      451.100    29723.598   104277.832
    6116.218      427.700    29723.598   104277.832
    6116.342      382.900    29723.598   104277.832
    6116.462      398.200    29723.598   104277.832
    6116.580      384.600    29723.598   104277.832
    6116.705      395.900    29723.598   104277.832
    6116.826      376.000    29723.598   104277.832
    6116.949      374.400    29723.598   104277.832
    6117.079      438.700    29723.598   104277.832
    6117.214      456.900    29723.598   104277.832
    6117.342      416.700    29723.598   104277.832
    6117.466      396.700    29723.598   104277.832
    6117.590      389.100    29723.598   104277.832
    6117.711      376.500    29723.598   104277.832
    6117.833      365.800    29723.598   104277.832
    6117.956      409.200    29723.598   104277.832
    6118.081      393.100    29723.598   104277.832
    6118.205      392.100    29723.598   104277.832
    6118.337      453.700    29723.598   104277.832
    6118.475      434.900    29723.598   104277.832
    6118.603      402.400    29723.598   104277.832
    6118.727      420.700    29723.598   104277.832
    6118.851      413.100    29723.598   104277.832
    6118.974      420.200    29723.598   104277.832
    6119.098      411.600    29723.598   104277.832
    6119.221      412.000    29723.598   104277.832
    6119.345      404.800    29723.598   104277.832
    6119.469      409.300    29723.598   104277.832
    6119.591      390.900    29723.598   104277.832
    6119.711      376.900    29723.598   104277.832
    6119.833      372.100    29723.598   104277.832
    6119.954      377.000    29723.598   104277.832
    6120.076      376.600    29723.598   104277.832
    6120.211      459.000    29723.598   104277.832
    6120.349      437.900    29723.598   104277.832
    6120.476      428.000    29723.598   104277.832
    6120.601      410.300    29723.598   104277.832
    6120.726      387.100    29723.598   104277.832
    6120.848      395.100    29723.598   104277.832
    6120.966      399.600    29723.598   104277.832
    6121.084      401.600    29723.598   104277.832
    6121.206      404.300    29723.598   104277.832
    6121.332      411.600    29723.598   104277.832
    6121.453      376.800    29723.598   104277.832
    6121.575      384.300    29723.598   104277.832
    6121.706      421.200    29723.598   104277.832
    6121.844      454.900    29728.195   104282.832
    6121.973      431.200    29716.594   104271.832
    6122.100      415.100    29720.719   104275.832
    6122.225      397.700    29720.719   104275.832
    6122.348      390.800    29720.719   104275.832
    6122.468      392.400    29720.719   104275.832
    6122.586      421.100    29723.039   104278.332
    6122.714      415.500    29723.039   104278.332
    6122.832      399.400    29723.039   104278.332
    6122.954      420.100    29723.039   104278.332
    6123.076      327.000    29723.039   104278.332
    6123.204      423.400    29723.039   104278.332
    6123.332      387.000    29723.039   104278.332
    6123.453      385.500    29723.039   104278.332
    6123.580      401.200    29723.039   104278.332
    6123.705      402.600    29723.039   104278.332
    6123.827      414.700    29723.039   104278.332
    6123.947      408.600    29723.039   104278.332
    6124.070      389.800    29723.039   104278.332
    6124.193      382.400    29723.039   104278.332
    6124.319      410.800    29723.039   104278.332
    6124.452      445.100    29723.039   104278.332
    6124.586      439.400    29723.039   104278.332
    6124.714      393.100    29723.039   104278.332
    6124.836      390.200    29723.039   104278.332
    6124.956      393.900    29723.039   104278.332
    6125.078      389.000    29723.039   104278.332
    6125.202      385.000    29723.039   104278.332
    6125.322      380.100    29723.039   104278.332
    6125.447      392.400    29723.039   104278.332
    6125.575      422.000    29723.039   104278.332
    6125.713      448.800    29723.039   104278.332
    6125.841      419.800    29723.039   104278.332
    6125.964      411.200    29723.039   104278.332
    6126.086      381.700    29723.039   104278.332
    6126.204      393.500    29723.039   104278.332
    6126.326      404.800    29723.039   104278.332
    6126.447      400.500    29723.039   104278.332
    6126.569      399.600    29723.039   104278.332
    6126.692      399.300    29723.039   104278.332
    6126.814      411.700    29723.039   104278.332
    6126.936      375.800    29723.039   104278.332
    6127.070      403.900    29723.039   104278.332
    6127.204      455.000    29723.039   104278.332
    6127.337      416.300    29723.039   104278.332
    6127.461      375.100    29723.039   104278.332
    6127.581      391.700    29723.039   104278.332
    6127.706      419.700    29723.039   104278.332
    6127.827      391.100    29723.039   104278.332
    6127.952      369.700    29723.039   104278.332
    6128.082      428.100    29723.039   104278.332
    6128.218      441.600    29723.039   104278.332
    6128.349      437.300    29723.039   104278.332
    6128.476      396.500    29723.039   104278.332
    6128.600      382.200    29723.039   104278.332
    6128.720      398.900    29723.039   104278.332
    6128.839      367.400    29723.039   104278.332
    6128.960      379.000    29723.039   104278.332
    6129.082      380.600    29723.039   104278.332
    6129.210      424.000    29723.039   104278.332
    6129.345      456.300    29723.039   104278.332
    6129.479      409.400    29723.039   104278.332
    6129.603      387.700    29723.039   104278.332
    6129.724      399.800    29723.039   104278.332
    6129.844      399.800    29723.039   104278.332
    6129.961      410.000    29723.039   104278.332
    6130.083      451.600    29723.039   104278.332
    6130.207      404.200    29723.039   104278.332
    6130.326      372.500    29723.039   104278.332
    6130.449      395.300    29723.039   104278.332
    6130.573      380.000    29723.039   104278.332
    6130.699      398.200    29723.039   104278.332
    6130.832      437.100    29723.039   104278.332
    6130.968      441.700    29723.039   104278.332
    6131.094      411.300    29723.039   104278.332
    6131.218      404.600    29723.039   104278.332
    6131.342      381.700    29723.039   104278.332
    6131.462      393.100    29723.039   104278.332
    6131.579      381.600    29723.039   104278.332
    6131.702      399.000    29723.039   104278.332
    6131.825      379.400    29723.039   104278.332
    6131.950      398.700    29723.039   104278.332
    6132.084      444.100    29723.039   104278.332
    6132.219      439.400    29723.039   104278.332
    6132.346      379.400    29723.039   104278.332
    6132.467      399.400    29723.039   104278.332
    6132.585      420.100    29723.039   104278.332
    6132.709      410.100    29723.039   104278.332
    6132.828      384.800    29723.039   104278.332
    6132.950      395.700    29723.039   104278.332
    6133.072      369.100    29723.039   104278.332
    6133.197      376.600    29723.039   104278.332
    6133.331      464.500    29723.039   104278.332
    6133.466      438.400    29723.039   104278.332
    6133.595      407.000    29723.039   104278.332
    6133.719      381.000    29723.039   104278.332
    6133.840      392.000    29723.039   104278.332
    6133.957      379.800    29723.039   104278.332
    6134.084      383.700    29723.039   104278.332
    6134.209      379.000    29723.039   104278.332
    6134.337      434.800    29723.039   104278.332
    6134.473      446.300    29723.039   104278.332
    6134.605      433.600    29723.039   104278.332
    6134.732      415.600    29723.039   104278.332
    6134.857      409.000    29723.039   104278.332
    6134.981      420.000    29723.039   104278.332
    6135.105      411.300    29723.039   104278.332
    6135.230      411.900    29723.039   104278.332
    6135.353      388.100    29723.039   104278.332
    6135.474      395.300    29723.039   104278.332
    6135.593      379.800    29723.039   104278.332
    6135.714      419.800    29723.039   104278.332
    6135.838      400.000    29723.039   104278.332
    6135.960      387.300    29723.039   104278.332
    6136.082      395.400    29723.039   104278.332
    6136.203      399.100    29723.039   104278.332
    6136.326      396.600    29723.039   104278.332
    6136.451      410.000    29723.039   104278.332
    6136.588      448.600    29723.039   104278.332
    6136.721      426.700    29723.039   104278.332
    6136.846      387.400    29723.039   104278.332
    6136.968      387.900    29723.039   104278.332
    6137.087      397.900    29723.039   104278.332
    6137.204      393.100    29723.039   104278.332
    6137.329      395.900    29723.039   104278.332
    6137.450      365.900    29723.039   104278.332
    6137.579      417.100    29723.039   104278.332
    6137.713      455.300    29723.039   104278.332
    6137.845      419.600    29723.039   104278.332
    6137.970      380.200    29723.039   104278.332
    6138.091      401.200    29723.039   104278.332
    6138.211      376.100    29723.039   104278.332
    6138.334      409.200    29723.039   104278.332
    6138.455      405.400    29723.039   104278.332
    6138.576      386.600    29723.039   104278.332
    6138.698      372.600    29723.039   104278.332
    6138.826      430.800    29723.039   104278.332
    6138.962      449.000    29723.039   104278.332
    6139.095      419.800    29723.039   104278.332
    6139.220      409.700    29723.039   104278.332
    6139.345      418.900    29723.039   104278.332
    6139.469      410.800    29723.039   104278.332
    6139.593      406.300    29723.039   104278.332
    6139.716      394.900    29723.039   104278.332
    6139.838      390.200    29723.039   104278.332
    6139.956      410.200    29723.039   104278.332
    6140.080      408.200    29723.039   104278.332
    6140.205      396.100    29723.039   104278.332
    6140.326      372.300    29723.039   104278.332
    6140.451      398.400    29723.039   104278.332
    6140.584      444.200    29723.039   104278.332
    6140.720      441.500    29723.039   104278.332
    6140.846      379.900    29723.039   104278.332
    6140.967      396.300    29723.039   104278.332
    6141.087      418.400    29723.125   104278.332
    6141.210      407.100    29723.125   104278.332
    6141.328      393.800    29723.125   104278.332
    6141.450      404.500    29723.125   104278.332
    6141.574      411.200    29723.125   104278.332
    6141.697      396.600    29723.125   104278.332
    6141.821      406.100    29723.125   104278.332
    6141.944      364.000    29723.125   104278.332
    6142.071      408.700    29723.125   104278.332
    6142.207      468.000    29723.125   104278.332
    6142.341      424.400    29723.125   104278.332
    6142.466      381.100    29723.125   104278.332
    6142.587      390.900    29723.125   104278.332
    6142.705      393.200    29723.125   104278.332
    6142.827      393.200    29723.125   104278.332
    6142.949      374.000    29723.125   104278.332
    6143.072      384.800    29723.125   104278.332
    6143.201      417.800    29723.125   104278.332
    6143.339      444.700    29723.125   104278.332
    6143.469      428.900    29723.125   104278.332
    6143.596      430.400    29723.125   104278.332
    6143.721      386.400    29723.125   104278.332
    6143.843      405.700    29723.125   104278.332
    6143.964      384.100    29723.125   104278.332
    6144.081      408.600    29723.125   104278.332
    6144.203      415.800    29723.125   104278.332
    6144.326      395.900    29723.125   104278.332
    6144.450      371.300    29723.125   104278.332
    6144.574      392.800    29723.125   104278.332
    6144.708      442.800    29723.125   104278.332
    6144.844      442.000    29723.125   104278.332
    6144.970      392.300    29723.125   104278.332
    6145.092      417.100    29723.125   104278.332
    6145.215      386.800    29723.125   104278.332
    6145.334      427.300    29723.125   104278.332
    6145.462      417.900    29723.125   104278.332
    6145.582      387.000    29723.125   104278.332
    6145.709      419.800    29723.125   104278.332
    6145.830      388.200    29723.125   104278.332
    6145.954      371.700    29723.125   104278.332
    6146.083      413.300    29723.125   104278.332
    6146.215      448.500    29723.125   104278.332
    6146.349      445.700    29723.125   104278.332
    6146.474      404.300    29723.125   104278.332
    6146.598      406.700    29723.125   104278.332
    6146.721      418.700    29723.125   104278.332
    6146.845      411.300    29723.125   104278.332
    6146.969      418.500    29723.125   104278.332
    6147.093      411.800    29723.125   104278.332
    6147.217      394.600    29723.125   104278.332
    6147.339      406.200    29723.125   104278.332
    6147.459      383.500    29723.125   104278.332
    6147.577      370.400    29723.125   104278.332
    6147.698      389.400    29723.125   104278.332
    6147.822      396.600    29723.125   104278.332
    6147.945      380.100    29723.125   104278.332
    6148.073      414.700    29723.125   104278.332
    6148.212      448.700    29723.125   104278.332
    6148.340      438.400    29723.125   104278.332
    6148.467      421.500    29723.125   104278.332
    6148.593      394.600    29723.125   104278.332
    6148.715      388.600    29723.125   104278.332
    6148.833      402.300    29723.125   104278.332
    6148.955      406.000    29723.125   104278.332
    6149.081      395.500    29723.125   104278.332
    6149.202      380.300    29723.125   104278.332
    6149.323      416.800    29723.125   104278.332
    6149.448      428.100    29723.125   104278.332
    6149.574      397.900    29723.125   104278.332
    6149.702      423.900    29723.125   104278.332
    6149.827      420.900    29723.125   104278.332
    6149.948      385.200    29723.125   104278.332
    6150.073      399.000    29723.125   104278.332
    6150.191      403.500    29723.125   104278.332
    6150.312      392.100    29723.125   104278.332
    6150.434      396.500    29723.125   104278.332
    6150.566      381.400    29723.125   104278.332
    6150.696      437.600    29723.125   104278.332
    6150.835      458.000    29723.125   104278.332
    6150.962      404.600    29723.125   104278.332
    6151.085      410.600    29723.125   104278.332
    6151.212      391.400    29723.125   104278.332
    6151.347      465.500    29723.125   104278.332
    6151.478      412.300    29723.125   104278.332
    6151.603      415.800    29723.125   104278.332
    6151.728      418.100    29723.125   104278.332
    6151.854      397.000    29723.125   104278.332
    6151.976      416.800    29723.125   104278.332
    6152.099      408.200    29723.125   104278.332
    6152.221      396.000    29723.125   104278.332
    6152.342      390.200    29723.125   104278.332
    6152.460      374.900    29723.125   104278.332
    6152.583      398.000    29723.125   104278.332
    6152.706      404.700    29723.125   104278.332
    6152.829      387.300    29723.125   104278.332
    6152.957      410.400    29723.125   104278.332
    6153.092      441.200    29723.125   104278.332
    6153.231      437.700    29723.125   104278.332
    6153.358      393.100    29723.125   104278.332
    6153.480      393.700    29723.125   104278.332
    6153.600      408.500    29723.125   104278.332
    6153.719      391.600    29723.125   104278.332
    6153.838      366.700    29723.125   104278.332
    6153.960      417.300    29723.125   104278.332
    6154.082      388.400    29723.125   104278.332
    6154.206      379.800    29723.125   104278.332
    6154.328      404.500    29723.125   104278.332
    6154.465      443.000    29723.125   104278.332
    6154.600      437.400    29723.125   104278.332
    6154.725      395.200    29723.125   104278.332
    6154.847      381.300    29723.125   104278.332
    6154.965      392.300    29723.125   104278.332
    6155.082      411.200    29723.125   104278.332
    6155.204      427.700    29723.125   104278.332
    6155.328      408.100    29723.125   104278.332
    6155.453      410.100    29723.125   104278.332
    6155.575      397.800    29723.125   104278.332
    6155.698      380.800    29723.125   104278.332
    6155.822      392.600    29723.125   104278.332
    6155.956      450.600    29723.125   104278.332
    6156.091      430.500    29723.125   104278.332
    6156.220      411.300    29723.125   104278.332
    6156.343      397.700    29723.125   104278.332
    6156.463      391.700    29723.125   104278.332
    6156.581      383.900    29723.125   104278.332
    6156.703      391.400    29723.125   104278.332
    6156.828      382.100    29723.125   104278.332
    6156.949      376.400    29723.125   104278.332
    6157.078      456.200    29723.125   104278.332
    6157.215      429.900    29723.125   104278.332
    6157.342      388.400    29723.125   104278.332
    6157.463      388.000    29723.125   104278.332
    6157.582      394.300    29723.125   104278.332
    6157.703      420.500    29723.125   104278.332
    6157.824      393.400    29723.125   104278.332
    6157.949      387.300    29723.125   104278.332
    6158.070      375.300    29723.125   104278.332
    6158.197      419.000    29723.125   104278.332
    6158.334      459.500    29723.125   104278.332
    6158.470      420.300    29723.125   104278.332
    6158.594      387.500    29723.125   104278.332
    6158.716      390.700    29723.125   104278.332
    6158.833      398.800    29723.125   104278.332
    6158.956      427.400    29723.125   104278.332
    6159.078      389.000    29723.125   104278.332
    6159.204      394.000    29723.125   104278.332
    6159.325      384.800    29723.125   104278.332
    6159.448      392.100    29723.125   104278.332
    6159.577      417.700    29723.125   104278.332
    6159.715      460.400    29723.125   104278.332
    6159.847      409.700    29723.125   104278.332
    6159.971      401.300    29723.125   104278.332
    6160.093      384.800    29723.125   104278.332
    6160.212      392.300    29723.125   104278.332
    6160.329      387.100    29723.125   104278.332
    6160.456      400.100    29723.125   104278.332
    6160.581      390.300    29723.125   104278.332
    6160.704      387.200    29723.125   104278.332
    6160.831      417.900    29723.125   104278.332
    6160.967      465.700    29723.125   104278.332
    6161.098      407.600    29723.125   104278.332
    6161.222      388.000    29723.125   104278.332
    6161.343      406.900    29723.125   104278.332
    6161.463      392.200    29723.125   104278.332
    6161.581      389.800    29723.125   104278.332
    6161.704      394.900    29723.125   104278.332
    6161.825      379.100    29723.125   104278.332
    6161.951      397.100    29723.125   104278.332
    6162.085      445.500    29723.125   104278.332
    6162.220      444.800    29723.125   104278.332
    6162.351      409.500    29723.125   104278.332
    6162.474      388.300    29723.125   104278.332
    6162.596      416.600    29723.125   104278.332
    6162.715      383.700    29723.125   104278.332
    6162.832      410.300    29723.125   104278.332
    6162.954      412.800    29723.125   104278.332
    6163.078      404.400    29723.125   104278.332
    6163.201      387.200    29723.125   104278.332
    6163.326      413.200    29723.125   104278.332
    6163.446      397.900    29723.125   104278.332
    6163.572      410.400    29723.125   104278.332
    6163.708      456.300    29723.125   104278.332
    6163.841      427.500    29723.125   104278.332
    6163.968      407.300    29723.125   104278.332
    6164.091      397.700    29723.125   104278.332
    6164.212      407.800    29723.125   104278.332
    6164.329      370.800    29723.125   104278.332
    6164.457      391.900    29723.125   104278.332
    6164.581      404.900    29723.125   104278.332
    6164.702      381.100    29723.125   104278.332
    6164.826      409.600    29723.125   104278.332
    6164.963      444.400    29723.125   104278.332
    6165.093      437.200    29723.125   104278.332
    6165.220      398.100    29723.125   104278.332
    6165.343      389.000    29723.125   104278.332
    6165.464      409.200    29723.125   104278.332
    6165.584      410.400    29723.125   104278.332
    6165.710      429.100    29723.125   104278.332
    6165.829      401.900    29723.125   104278.332
    6165.951      406.200    29723.125   104278.332
    6166.072      393.500    29723.125   104278.332
    6166.196      378.200    29723.125   104278.332
    6166.321      369.600    29723.125   104278.332
    6166.455      466.700    29723.125   104278.332
    6166.591      436.700    29723.125   104278.332
    6166.718      420.500    29723.125   104278.332
    6166.844      415.700    29723.125   104278.332
    6166.969      410.600    29723.125   104278.332
    6167.093      410.400    29723.125   104278.332
    6167.217      395.500    29723.125   104278.332
    6167.339      405.900    29723.125   104278.332
    6167.459      383.900    29723.125   104278.332
    6167.577      369.000    29723.125   104278.332
    6167.701      379.100    29723.125   104278.332
    6167.825      403.200    29723.125   104278.332
    6167.951      384.400    29723.125   104278.332
    6168.086      445.600    29723.125   104278.332
    6168.222      455.300    29723.125   104278.332
    6168.351      408.900    29723.125   104278.332
    6168.475      380.400    29723.125   104278.332
    6168.596      398.900    29723.125   104278.332
    6168.716      399.600    29723.125   104278.332
    6168.834      400.700    29723.125   104278.332
    6168.961      417.700    29723.125   104278.332
    6169.083      406.900    29723.125   104278.332
    6169.206      428.600    29723.125   104278.332
    6169.330      419.200    29723.125   104278.332
    6169.451      415.600    29723.125   104278.332
    6169.571      393.500    29723.125   104278.332
    6169.696      394.400    29723.125   104278.332
    6169.820      371.200    29723.125   104278.332
    6169.948      429.300    29723.125   104278.332
    6170.084      448.200    29723.125   104278.332
    6170.217      419.500    29723.125   104278.332
    6170.342      406.400    29723.125   104278.332
    6170.465      395.200    29723.125   104278.332
    6170.586      389.100    29723.125   104278.332
    6170.705      392.600    29723.125   104278.332
    6170.827      397.800    29723.125   104278.332
    6170.950      412.400    29723.125   104278.332
    6171.074      373.800    29723.125   104278.332
    6171.194      391.000    29723.125   104278.332
    6171.319      386.100    29723.125   104278.332
    6171.446      431.900    29723.125   104278.332
    6171.579      441.300    29723.125   104278.332
    6171.715      435.900    29723.125   104278.332
    6171.842      387.300    29723.125   104278.332
    6171.964      391.600    29723.125   104278.332
    6172.084      410.900    29723.125   104278.332
    6172.208      405.900    29723.125   104278.332
    6172.326      394.700    29723.125   104278.332
    6172.453      395.500    29723.125   104278.332
    6172.574      372.300    29723.125   104278.332
    6172.699      378.900    29723.125   104278.332
    6172.826      456.600    29723.125   104278.332
    6172.964      432.300    29723.125   104278.332
    6173.092      403.600    29723.125   104278.332
    6173.215      390.100    29723.125   104278.332
    6173.335      392.100    29723.125   104278.332
    6173.453      392.500    29723.125   104278.332
    6173.575      403.300    29723.125   104278.332
    6173.696      378.900    29723.125   104278.332
    6173.821      379.500    29723.125   104278.332
    6173.946      391.100    29723.125   104278.332
    6174.075      423.800    29723.125   104278.332
    6174.212      461.100    29723.125   104278.332
    6174.343      404.800    29723.125   104278.332
    6174.467      406.600    29723.125   104278.332
    6174.590      389.400    29723.125   104278.332
    6174.710      392.200    29723.125   104278.332
    6174.828      406.800    29723.125   104278.332
    6174.950      421.800    29723.125   104278.332
    6175.072      392.500    29723.125   104278.332
    6175.196      378.600    29723.125   104278.332
    6175.321      379.400    29723.125   104278.332
    6175.454      463.700    29723.125   104278.332
    6175.591      429.300    29723.125   104278.332
    6175.718      394.200    29723.125   104278.332
    6175.840      409.700    29723.125   104278.332
    6175.962      389.000    29723.125   104278.332
    6176.080      384.200    29723.125   104278.332
    6176.205      395.800    29723.125   104278.332
    6176.326      372.700    29723.125   104278.332
    6176.450      378.900    29723.125   104278.332
    6176.578      430.700    29723.125   104278.332
    6176.715      455.700    29723.125   104278.332
    6176.842      386.800    29723.125   104278.332
    6176.963      390.100    29723.125   104278.332
    6177.081      402.900    29723.125   104278.332
    6177.203      412.700    29723.125   104278.332
    6177.327      396.900    29723.125   104278.332
    6177.450      378.700    29723.125   104278.332
    6177.571      374.100    29723.125   104278.332
    6177.704      450.900    29723.125   104278.332
    6177.841      451.900    29723.125   104278.332
    6177.970      408.700    29723.125   104278.332
    6178.094      404.500    29723.125   104278.332
    6178.218      396.700    29723.125   104278.332
    6178.339      397.800    29723.125   104278.332
    6178.457      400.000    29723.125   104278.332
    6178.579      418.000    29723.125   104278.332
    6178.701      411.200    29723.125   104278.332
    6178.828      411.500    29723.125   104278.332
    6178.949      378.100    29723.125   104278.332
    6179.071      382.400    29723.125   104278.332
    6179.194      387.500    29723.125   104278.332
    6179.326      440.000    29723.125   104278.332
    6179.459      465.500    29723.125   104278.332
    6179.591      400.300    29723.125   104278.332
    6179.715      394.700    29723.125   104278.332
    6179.836      394.900    29723.125   104278.332
    6179.955      403.700    29723.125   104278.332
    6180.074      363.700    29723.125   104278.332
    6180.198      380.900    29723.125   104278.332
    6180.321      371.500    29723.125   104278.332
    6180.451      420.500    29723.125   104278.332
    6180.588      449.600    29723.125   104278.332
    6180.717      414.800    29723.125   104278.332
    6180.839      398.000    29723.125   104278.332
    6180.960      391.700    29723.125   104278.332
    6181.077      386.000    29723.125   104278.332
    6181.200      382.500    29723.125   104278.332
    6181.324      385.700    29723.125   104278.332
    6181.450      393.800    29723.125   104278.332
    6181.574      402.400    29723.125   104278.332
    6181.700      420.400    29723.125   104278.332
    6181.832      448.200    29723.125   104278.332
    6181.968      436.400    29723.125   104278.332
    6182.096      403.100    29723.125   104278.332
    6182.219      397.100    29723.125   104278.332
    6182.340      390.900    29723.125   104278.332
    6182.457      394.500    29723.125   104278.332
    6182.584      432.600    29723.125   104278.332
    6182.707      442.100    29723.125   104278.332
    6182.829      402.400    29723.125   104278.332
    6182.953      395.000    29723.125   104278.332
    6183.077      370.900    29723.125   104278.332
    6183.206      409.200    29723.125   104278.332
    6183.338      429.400    29723.125   104278.332
    6183.459      400.800    29723.125   104278.332
    6183.580      399.100    29723.125   104278.332
    6183.703      372.600    29723.125   104278.332
    6183.826      497.100    29723.125   104278.332
    6183.949      333.600    29723.125   104278.332
    6184.072      427.200    29723.125   104278.332
    6184.212      433.800    29723.125   104278.332
    6184.336      355.800    29723.125   104278.332
    6184.469      419.800    29723.125   104278.332
    6184.599      409.600    29723.125   104278.332
    6184.723      381.000    29723.125   104278.332
    6184.844      397.300    29723.125   104278.332
    6184.962      377.000    29723.125   104278.332
    6185.084      390.900    29723.125   104278.332
    6185.206      398.000    29723.125   104278.332
    6185.327      382.100    29723.125   104278.332
    6185.452      392.800    29723.125   104278.332
    6185.586      445.400    29723.125   104278.332
    6185.722      452.700    29723.125   104278.332
    6185.849      386.500    29723.125   104278.332
    6185.971      421.800    29723.125   104278.332
    6186.095      413.300    29723.125   104278.332
    6186.218      396.700    29723.125   104278.332
    6186.339      390.400    29723.125   104278.332
    6186.457      404.600    29723.125   104278.332
    6186.580      412.400    29723.125   104278.332
    6186.704      394.200    29723.125   104278.332
    6186.825      371.000    29723.125   104278.332
    6186.951      392.100    29723.125   104278.332
    6187.084      448.700    29723.125   104278.332
    6187.224      437.500    29723.125   104278.332
    6187.350      387.100    29723.125   104278.332
    6187.471      418.200    29723.125   104278.332
    6187.593      380.600    29723.125   104278.332
    6187.712      372.000    29723.125   104278.332
    6187.835      390.200    29723.125   104278.332
    6187.958      388.600    29723.125   104278.332
    6188.083      411.800    29723.125   104278.332
    6188.220      447.900    29723.125   104278.332
    6188.353      411.500    29723.125   104278.332
